sequence_id,view_id,amass_npz,subject_range,subject_lateral,radar_height,native_frames,mocap_rate_hz,duration_s,estimated_windows
view0__BMLmovi__Subject_15_F_MoSh__Subject_15_F_20,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_15_F_MoSh/Subject_15_F_20_stageii.npz,4.0,0.0,1.0,469,120.0,3.9,6
view0__BMLmovi__Subject_15_F_MoSh__Subject_15_F_21,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_15_F_MoSh/Subject_15_F_21_stageii.npz,4.0,0.0,1.0,353,120.0,2.933333333333333,4
view0__BMLmovi__Subject_15_F_MoSh__Subject_15_F_2,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_15_F_MoSh/Subject_15_F_2_stageii.npz,4.0,0.0,1.0,1137,120.0,9.466666666666667,17
view0__BMLmovi__Subject_15_F_MoSh__Subject_15_F_3,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_15_F_MoSh/Subject_15_F_3_stageii.npz,4.0,0.0,1.0,597,120.0,4.966666666666667,8
view0__BMLmovi__Subject_15_F_MoSh__Subject_15_F_4,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_15_F_MoSh/Subject_15_F_4_stageii.npz,4.0,0.0,1.0,585,120.0,4.866666666666666,8
view0__BMLmovi__Subject_15_F_MoSh__Subject_15_F_5,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_15_F_MoSh/Subject_15_F_5_stageii.npz,4.0,0.0,1.0,421,120.0,3.5,6
view0__BMLmovi__Subject_15_F_MoSh__Subject_15_F_6,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_15_F_MoSh/Subject_15_F_6_stageii.npz,4.0,0.0,1.0,613,120.0,5.1,9
view0__BMLmovi__Subject_15_F_MoSh__Subject_15_F_7,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_15_F_MoSh/Subject_15_F_7_stageii.npz,4.0,0.0,1.0,513,120.0,4.266666666666667,7
view0__BMLmovi__Subject_15_F_MoSh__Subject_15_F_8,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_15_F_MoSh/Subject_15_F_8_stageii.npz,4.0,0.0,1.0,1465,120.0,12.2,23
view0__BMLmovi__Subject_15_F_MoSh__Subject_15_F_9,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_15_F_MoSh/Subject_15_F_9_stageii.npz,4.0,0.0,1.0,417,120.0,3.466666666666667,5
view0__BMLmovi__Subject_16_F_MoSh__Subject_16_F_10,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_16_F_MoSh/Subject_16_F_10_stageii.npz,4.0,0.0,1.0,345,120.0,2.8666666666666667,4
view0__BMLmovi__Subject_16_F_MoSh__Subject_16_F_11,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_16_F_MoSh/Subject_16_F_11_stageii.npz,4.0,0.0,1.0,413,120.0,3.433333333333333,5
view0__BMLmovi__Subject_16_F_MoSh__Subject_16_F_12,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_16_F_MoSh/Subject_16_F_12_stageii.npz,4.0,0.0,1.0,809,120.0,6.733333333333333,12
view0__BMLmovi__Subject_16_F_MoSh__Subject_16_F_13,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_16_F_MoSh/Subject_16_F_13_stageii.npz,4.0,0.0,1.0,637,120.0,5.3,9
view0__BMLmovi__Subject_16_F_MoSh__Subject_16_F_14,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_16_F_MoSh/Subject_16_F_14_stageii.npz,4.0,0.0,1.0,905,120.0,7.533333333333333,14
view0__BMLmovi__Subject_16_F_MoSh__Subject_16_F_15,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_16_F_MoSh/Subject_16_F_15_stageii.npz,4.0,0.0,1.0,369,120.0,3.066666666666667,5
view0__BMLmovi__Subject_16_F_MoSh__Subject_16_F_16,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_16_F_MoSh/Subject_16_F_16_stageii.npz,4.0,0.0,1.0,549,120.0,4.566666666666666,8
view0__BMLmovi__Subject_16_F_MoSh__Subject_16_F_17,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_16_F_MoSh/Subject_16_F_17_stageii.npz,4.0,0.0,1.0,417,120.0,3.466666666666667,5
view0__BMLmovi__Subject_16_F_MoSh__Subject_16_F_18,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_16_F_MoSh/Subject_16_F_18_stageii.npz,4.0,0.0,1.0,893,120.0,7.433333333333334,13
view0__BMLmovi__Subject_16_F_MoSh__Subject_16_F_19,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_16_F_MoSh/Subject_16_F_19_stageii.npz,4.0,0.0,1.0,429,120.0,3.566666666666667,6
view0__BMLmovi__Subject_16_F_MoSh__Subject_16_F_1,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_16_F_MoSh/Subject_16_F_1_stageii.npz,4.0,0.0,1.0,1097,120.0,9.133333333333333,17
view0__BMLmovi__Subject_16_F_MoSh__Subject_16_F_20,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_16_F_MoSh/Subject_16_F_20_stageii.npz,4.0,0.0,1.0,357,120.0,2.966666666666667,4
view0__BMLmovi__Subject_16_F_MoSh__Subject_16_F_21,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_16_F_MoSh/Subject_16_F_21_stageii.npz,4.0,0.0,1.0,1629,120.0,13.566666666666666,26
view0__BMLmovi__Subject_16_F_MoSh__Subject_16_F_2,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_16_F_MoSh/Subject_16_F_2_stageii.npz,4.0,0.0,1.0,425,120.0,3.533333333333333,6
view0__BMLmovi__Subject_16_F_MoSh__Subject_16_F_3,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_16_F_MoSh/Subject_16_F_3_stageii.npz,4.0,0.0,1.0,325,120.0,2.7,4
view0__BMLmovi__Subject_16_F_MoSh__Subject_16_F_4,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_16_F_MoSh/Subject_16_F_4_stageii.npz,4.0,0.0,1.0,417,120.0,3.466666666666667,5
view0__BMLmovi__Subject_16_F_MoSh__Subject_16_F_5,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_16_F_MoSh/Subject_16_F_5_stageii.npz,4.0,0.0,1.0,369,120.0,3.066666666666667,5
view0__BMLmovi__Subject_16_F_MoSh__Subject_16_F_6,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_16_F_MoSh/Subject_16_F_6_stageii.npz,4.0,0.0,1.0,429,120.0,3.566666666666667,6
view0__BMLmovi__Subject_16_F_MoSh__Subject_16_F_7,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_16_F_MoSh/Subject_16_F_7_stageii.npz,4.0,0.0,1.0,441,120.0,3.6666666666666665,6
view0__BMLmovi__Subject_16_F_MoSh__Subject_16_F_8,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_16_F_MoSh/Subject_16_F_8_stageii.npz,4.0,0.0,1.0,321,120.0,2.6666666666666665,4
view0__BMLmovi__Subject_16_F_MoSh__Subject_16_F_9,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_16_F_MoSh/Subject_16_F_9_stageii.npz,4.0,0.0,1.0,425,120.0,3.533333333333333,6
view0__BMLmovi__Subject_17_F_MoSh__Subject_17_F_10,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_17_F_MoSh/Subject_17_F_10_stageii.npz,4.0,0.0,1.0,277,120.0,2.3,3
view0__BMLmovi__Subject_17_F_MoSh__Subject_17_F_11,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_17_F_MoSh/Subject_17_F_11_stageii.npz,4.0,0.0,1.0,777,120.0,6.466666666666667,11
view0__BMLmovi__Subject_17_F_MoSh__Subject_17_F_12,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_17_F_MoSh/Subject_17_F_12_stageii.npz,4.0,0.0,1.0,513,120.0,4.266666666666667,7
view0__BMLmovi__Subject_17_F_MoSh__Subject_17_F_13,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_17_F_MoSh/Subject_17_F_13_stageii.npz,4.0,0.0,1.0,201,120.0,1.6666666666666667,2
view0__BMLmovi__Subject_17_F_MoSh__Subject_17_F_14,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_17_F_MoSh/Subject_17_F_14_stageii.npz,4.0,0.0,1.0,821,120.0,6.833333333333333,12
view0__BMLmovi__Subject_17_F_MoSh__Subject_17_F_15,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_17_F_MoSh/Subject_17_F_15_stageii.npz,4.0,0.0,1.0,993,120.0,8.266666666666667,15
view0__BMLmovi__Subject_17_F_MoSh__Subject_17_F_16,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_17_F_MoSh/Subject_17_F_16_stageii.npz,4.0,0.0,1.0,465,120.0,3.8666666666666667,6
view0__BMLmovi__Subject_17_F_MoSh__Subject_17_F_17,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_17_F_MoSh/Subject_17_F_17_stageii.npz,4.0,0.0,1.0,313,120.0,2.6,4
view0__BMLmovi__Subject_17_F_MoSh__Subject_17_F_18,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_17_F_MoSh/Subject_17_F_18_stageii.npz,4.0,0.0,1.0,201,120.0,1.6666666666666667,2
view0__BMLmovi__Subject_17_F_MoSh__Subject_17_F_19,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_17_F_MoSh/Subject_17_F_19_stageii.npz,4.0,0.0,1.0,573,120.0,4.766666666666667,8
view0__BMLmovi__Subject_17_F_MoSh__Subject_17_F_1,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_17_F_MoSh/Subject_17_F_1_stageii.npz,4.0,0.0,1.0,289,120.0,2.4,3
view0__BMLmovi__Subject_17_F_MoSh__Subject_17_F_20,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_17_F_MoSh/Subject_17_F_20_stageii.npz,4.0,0.0,1.0,409,120.0,3.4,5
view0__BMLmovi__Subject_17_F_MoSh__Subject_17_F_21,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_17_F_MoSh/Subject_17_F_21_stageii.npz,4.0,0.0,1.0,357,120.0,2.966666666666667,4
view0__BMLmovi__Subject_17_F_MoSh__Subject_17_F_2,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_17_F_MoSh/Subject_17_F_2_stageii.npz,4.0,0.0,1.0,385,120.0,3.2,5
view0__BMLmovi__Subject_17_F_MoSh__Subject_17_F_3,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_17_F_MoSh/Subject_17_F_3_stageii.npz,4.0,0.0,1.0,353,120.0,2.933333333333333,4
view0__BMLmovi__Subject_17_F_MoSh__Subject_17_F_4,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_17_F_MoSh/Subject_17_F_4_stageii.npz,4.0,0.0,1.0,697,120.0,5.8,10
view0__BMLmovi__Subject_17_F_MoSh__Subject_17_F_5,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_17_F_MoSh/Subject_17_F_5_stageii.npz,4.0,0.0,1.0,1333,120.0,11.1,21
view0__BMLmovi__Subject_17_F_MoSh__Subject_17_F_6,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_17_F_MoSh/Subject_17_F_6_stageii.npz,4.0,0.0,1.0,413,120.0,3.433333333333333,5
view0__BMLmovi__Subject_17_F_MoSh__Subject_17_F_7,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_17_F_MoSh/Subject_17_F_7_stageii.npz,4.0,0.0,1.0,349,120.0,2.9,4
view0__BMLmovi__Subject_17_F_MoSh__Subject_17_F_8,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_17_F_MoSh/Subject_17_F_8_stageii.npz,4.0,0.0,1.0,217,120.0,1.8,2
view0__BMLmovi__Subject_17_F_MoSh__Subject_17_F_9,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_17_F_MoSh/Subject_17_F_9_stageii.npz,4.0,0.0,1.0,881,120.0,7.333333333333333,13
view0__BMLmovi__Subject_18_F_MoSh__Subject_18_F_10,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_18_F_MoSh/Subject_18_F_10_stageii.npz,4.0,0.0,1.0,421,120.0,3.5,6
view0__BMLmovi__Subject_18_F_MoSh__Subject_18_F_11,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_18_F_MoSh/Subject_18_F_11_stageii.npz,4.0,0.0,1.0,989,120.0,8.233333333333333,15
view0__BMLmovi__Subject_18_F_MoSh__Subject_18_F_12,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_18_F_MoSh/Subject_18_F_12_stageii.npz,4.0,0.0,1.0,733,120.0,6.1,11
view0__BMLmovi__Subject_18_F_MoSh__Subject_18_F_13,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_18_F_MoSh/Subject_18_F_13_stageii.npz,4.0,0.0,1.0,837,120.0,6.966666666666667,12
view0__BMLmovi__Subject_18_F_MoSh__Subject_18_F_14,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_18_F_MoSh/Subject_18_F_14_stageii.npz,4.0,0.0,1.0,385,120.0,3.2,5
view0__BMLmovi__Subject_18_F_MoSh__Subject_18_F_15,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_18_F_MoSh/Subject_18_F_15_stageii.npz,4.0,0.0,1.0,1113,120.0,9.266666666666667,17
view0__BMLmovi__Subject_18_F_MoSh__Subject_18_F_16,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_18_F_MoSh/Subject_18_F_16_stageii.npz,4.0,0.0,1.0,557,120.0,4.633333333333334,8
view0__BMLmovi__Subject_18_F_MoSh__Subject_18_F_17,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_18_F_MoSh/Subject_18_F_17_stageii.npz,4.0,0.0,1.0,417,120.0,3.466666666666667,5
view0__BMLmovi__Subject_18_F_MoSh__Subject_18_F_18,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_18_F_MoSh/Subject_18_F_18_stageii.npz,4.0,0.0,1.0,409,120.0,3.4,5
view0__BMLmovi__Subject_18_F_MoSh__Subject_18_F_19,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_18_F_MoSh/Subject_18_F_19_stageii.npz,4.0,0.0,1.0,1469,120.0,12.233333333333333,23
view0__BMLmovi__Subject_18_F_MoSh__Subject_18_F_1,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_18_F_MoSh/Subject_18_F_1_stageii.npz,4.0,0.0,1.0,665,120.0,5.533333333333333,10
view0__BMLmovi__Subject_18_F_MoSh__Subject_18_F_20,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_18_F_MoSh/Subject_18_F_20_stageii.npz,4.0,0.0,1.0,841,120.0,7.0,13
view0__BMLmovi__Subject_18_F_MoSh__Subject_18_F_21,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_18_F_MoSh/Subject_18_F_21_stageii.npz,4.0,0.0,1.0,449,120.0,3.7333333333333334,6
view0__BMLmovi__Subject_18_F_MoSh__Subject_18_F_2,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_18_F_MoSh/Subject_18_F_2_stageii.npz,4.0,0.0,1.0,369,120.0,3.066666666666667,5
view0__BMLmovi__Subject_18_F_MoSh__Subject_18_F_3,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_18_F_MoSh/Subject_18_F_3_stageii.npz,4.0,0.0,1.0,377,120.0,3.1333333333333333,5
view0__BMLmovi__Subject_18_F_MoSh__Subject_18_F_4,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_18_F_MoSh/Subject_18_F_4_stageii.npz,4.0,0.0,1.0,537,120.0,4.466666666666667,7
view0__BMLmovi__Subject_18_F_MoSh__Subject_18_F_5,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_18_F_MoSh/Subject_18_F_5_stageii.npz,4.0,0.0,1.0,409,120.0,3.4,5
view0__BMLmovi__Subject_18_F_MoSh__Subject_18_F_6,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_18_F_MoSh/Subject_18_F_6_stageii.npz,4.0,0.0,1.0,1201,120.0,10.0,19
view0__BMLmovi__Subject_18_F_MoSh__Subject_18_F_7,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_18_F_MoSh/Subject_18_F_7_stageii.npz,4.0,0.0,1.0,1133,120.0,9.433333333333334,17
view0__BMLmovi__Subject_18_F_MoSh__Subject_18_F_8,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_18_F_MoSh/Subject_18_F_8_stageii.npz,4.0,0.0,1.0,737,120.0,6.133333333333334,11
view0__BMLmovi__Subject_18_F_MoSh__Subject_18_F_9,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_18_F_MoSh/Subject_18_F_9_stageii.npz,4.0,0.0,1.0,305,120.0,2.533333333333333,4
view0__BMLmovi__Subject_19_F_MoSh__Subject_19_F_10,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_19_F_MoSh/Subject_19_F_10_stageii.npz,4.0,0.0,1.0,401,120.0,3.3333333333333335,5
view0__BMLmovi__Subject_19_F_MoSh__Subject_19_F_11,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_19_F_MoSh/Subject_19_F_11_stageii.npz,4.0,0.0,1.0,369,120.0,3.066666666666667,5
view0__BMLmovi__Subject_19_F_MoSh__Subject_19_F_12,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_19_F_MoSh/Subject_19_F_12_stageii.npz,4.0,0.0,1.0,409,120.0,3.4,5
view0__BMLmovi__Subject_19_F_MoSh__Subject_19_F_13,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_19_F_MoSh/Subject_19_F_13_stageii.npz,4.0,0.0,1.0,917,120.0,7.633333333333334,14
view0__BMLmovi__Subject_19_F_MoSh__Subject_19_F_14,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_19_F_MoSh/Subject_19_F_14_stageii.npz,4.0,0.0,1.0,421,120.0,3.5,6
view0__BMLmovi__Subject_19_F_MoSh__Subject_19_F_15,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_19_F_MoSh/Subject_19_F_15_stageii.npz,4.0,0.0,1.0,637,120.0,5.3,9
view0__BMLmovi__Subject_19_F_MoSh__Subject_19_F_16,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_19_F_MoSh/Subject_19_F_16_stageii.npz,4.0,0.0,1.0,421,120.0,3.5,6
view0__BMLmovi__Subject_19_F_MoSh__Subject_19_F_17,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_19_F_MoSh/Subject_19_F_17_stageii.npz,4.0,0.0,1.0,1081,120.0,9.0,17
view0__BMLmovi__Subject_19_F_MoSh__Subject_19_F_18,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_19_F_MoSh/Subject_19_F_18_stageii.npz,4.0,0.0,1.0,241,120.0,2.0,3
view0__BMLmovi__Subject_19_F_MoSh__Subject_19_F_19,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_19_F_MoSh/Subject_19_F_19_stageii.npz,4.0,0.0,1.0,1001,120.0,8.333333333333334,15
view0__BMLmovi__Subject_19_F_MoSh__Subject_19_F_1,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_19_F_MoSh/Subject_19_F_1_stageii.npz,4.0,0.0,1.0,421,120.0,3.5,6
view0__BMLmovi__Subject_19_F_MoSh__Subject_19_F_20,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_19_F_MoSh/Subject_19_F_20_stageii.npz,4.0,0.0,1.0,453,120.0,3.7666666666666666,6
view0__BMLmovi__Subject_19_F_MoSh__Subject_19_F_21,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_19_F_MoSh/Subject_19_F_21_stageii.npz,4.0,0.0,1.0,605,120.0,5.033333333333333,9
view0__BMLmovi__Subject_19_F_MoSh__Subject_19_F_2,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_19_F_MoSh/Subject_19_F_2_stageii.npz,4.0,0.0,1.0,453,120.0,3.7666666666666666,6
view0__BMLmovi__Subject_19_F_MoSh__Subject_19_F_3,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_19_F_MoSh/Subject_19_F_3_stageii.npz,4.0,0.0,1.0,917,120.0,7.633333333333334,14
view0__BMLmovi__Subject_19_F_MoSh__Subject_19_F_4,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_19_F_MoSh/Subject_19_F_4_stageii.npz,4.0,0.0,1.0,477,120.0,3.966666666666667,6
view0__BMLmovi__Subject_19_F_MoSh__Subject_19_F_5,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_19_F_MoSh/Subject_19_F_5_stageii.npz,4.0,0.0,1.0,657,120.0,5.466666666666667,9
view0__BMLmovi__Subject_19_F_MoSh__Subject_19_F_6,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_19_F_MoSh/Subject_19_F_6_stageii.npz,4.0,0.0,1.0,609,120.0,5.066666666666666,9
view0__BMLmovi__Subject_19_F_MoSh__Subject_19_F_7,view0,/bigdata/users/quansj/datasets/Doppler/wilddoppler/legacy/datasets/AMASS_SMPLX_2022/BMLmovi/Subject_19_F_MoSh/Subject_19_F_7_stageii.npz,4.0,0.0,1.0,461,120.0,3.8333333333333335,6
